RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9721,24573776,Surname_9721,369,Germany,Female,,2,27037.796308533645,3,0,0,89923.44801210114,0
9722,48975106,Surname_9722,428,Spain,Male,,1,200265.0314997847,3,0,0,30909.68454563678,1
9723,57523574,Surname_9723,485,Germany,Male,,7,114130.61245718703,1,1,0,33650.63361611642,0
9724,72169356,Surname_9724,541,France,Female,,1,65045.374705115704,1,0,1,79033.37397423535,1
9725,92522705,Surname_9725,746,Germany,Female,,8,65871.47492303546,2,1,1,46764.60720646886,1
9726,50697221,Surname_9726,794,France,Female,,9,35018.15077337236,1,0,0,100996.7849695995,1
9727,82625795,Surname_9727,557,Germany,Male,,5,213873.06729890566,2,1,1,96103.8778289411,1
9728,90972221,Surname_9728,527,Spain,Female,,1,114785.65724721199,2,1,0,98398.63517261007,1
9729,71093274,Surname_9729,368,Germany,Male,,5,21954.132106469377,2,0,1,71380.18526522497,0
9730,22471779,Surname_9730,529,Spain,Male,,3,67367.36598484372,3,1,1,147856.62650428928,1
9731,98251209,Surname_9731,535,Germany,Female,,8,93971.44243885647,3,0,0,88096.34713400241,0
9732,68648436,Surname_9732,544,Spain,Male,,7,176334.59825505872,1,1,1,100150.15039739839,0
9733,28656482,Surname_9733,794,Spain,Male,,8,129788.00566978601,1,1,1,31005.793838340927,1
9734,47480809,Surname_9734,789,Spain,Female,,3,238382.13582977024,1,0,0,94063.25457252325,1
9735,87258743,Surname_9735,829,Germany,Female,,6,108932.15235031437,2,0,0,27298.888881383173,1
9736,17924596,Surname_9736,590,Germany,Male,,2,54511.90269218056,4,1,0,137848.77632710175,1
9737,37114101,Surname_9737,832,Germany,Male,,5,21174.564730950806,1,0,1,13775.26549131917,1
9738,17762601,Surname_9738,552,France,Female,,8,204070.3375958332,3,0,1,50984.89870835004,1
9739,77928613,Surname_9739,530,Germany,Female,,4,27040.477810427397,2,0,1,57058.2224371668,1
9740,68173857,Surname_9740,577,France,Female,,5,62282.47396353057,3,0,1,105016.70938082197,1
9741,79837201,Surname_9741,771,France,,,4,169210.03007486,1,1,1,19874.476540536754,1
9742,68239356,Surname_9742,478,France,Male,,2,180138.17222758496,4,1,1,147147.03486638234,0
9743,54526080,Surname_9743,806,France,Male,,7,157544.48953157113,4,1,0,59262.17268088046,0
9744,17293773,Surname_9744,490,France,,,3,116665.07486174443,4,1,0,58419.396108633395,0
9745,13644298,Surname_9745,752,Germany,Female,,2,232120.28499822243,4,1,1,109173.30295497722,0
9746,57311032,Surname_9746,532,France,Female,,8,3447.4692388509475,4,0,1,31435.959921322436,0
9747,23162282,Surname_9747,370,Spain,Female,,0,48422.42221385951,4,1,1,17806.531975038706,1
9748,66135421,Surname_9748,730,France,Male,,0,148001.6344311074,3,1,0,126887.31543573413,1
9749,98510600,Surname_9749,570,Germany,Female,,6,81877.88377897954,1,0,1,100357.95373874849,0
9750,98974430,Surname_9750,744,Germany,Male,,1,200583.27595771154,1,1,0,136798.03218885104,0
9751,49829208,Surname_9751,606,Germany,Male,,9,15019.434508752178,1,1,1,146135.65887780773,1
9752,15344641,Surname_9752,758,France,Female,,9,186354.369247309,4,1,1,41283.12133311112,0
9753,83023926,Surname_9753,510,France,Female,,1,142011.9521004066,3,0,1,85748.78275476815,0
9754,67251178,Surname_9754,580,France,,,0,125562.97323225066,2,0,1,99728.7044934915,1
9755,42051046,Surname_9755,401,France,Female,,3,175896.2474248728,1,0,1,21986.330627554267,0
9756,81606664,Surname_9756,619,Spain,Male,,8,150971.38192653967,1,1,0,133244.32774154033,1
9757,20641179,Surname_9757,528,Germany,Female,,7,146611.79384005556,4,0,0,74739.15542330849,1
9758,76108032,Surname_9758,614,France,Male,,1,9963.93541264995,1,0,1,62169.482012076594,1
9759,14497152,Surname_9759,552,Spain,Female,,7,214663.51488031854,1,0,1,23303.667233912878,0
9760,74952132,Surname_9760,696,Spain,Female,,0,8410.317384815236,4,0,1,52118.354678771735,0
9761,91003893,Surname_9761,631,Germany,Female,,1,5865.547704561102,4,1,1,121792.39057743757,0
9762,41763422,Surname_9762,417,Germany,Male,,2,38273.148955330515,1,1,1,86522.10094274153,0
9763,45459881,Surname_9763,704,Germany,Male,,5,9360.37604406667,3,1,0,23083.69245375879,1
9764,46824330,Surname_9764,492,Spain,Female,,7,136894.83241564292,2,0,1,81205.68420928878,1
9765,59747105,Surname_9765,840,Spain,Female,,1,175243.600297038,3,1,0,25491.894460102376,1
9766,34830935,Surname_9766,672,France,Female,,8,41947.52310888264,3,0,1,129889.23641308658,1
9767,56008912,Surname_9767,436,France,Female,,7,32448.870527419516,1,1,1,80140.60938192089,0
9768,33672329,Surname_9768,391,Germany,Female,,8,198389.85018718845,1,0,0,83738.86454461026,0
9769,63532200,Surname_9769,477,Spain,Female,,2,44086.33392612388,4,1,1,139371.3437949311,0
9770,49580807,Surname_9770,450,France,Female,,2,63521.64985078024,3,1,1,130799.14401331855,1
9771,78920569,Surname_9771,707,Spain,Male,,8,176346.58825917472,4,1,1,40125.4964917383,0
9772,68672592,Surname_9772,817,France,Female,,4,35528.659988490115,4,1,1,98738.13270527036,1
9773,97912171,Surname_9773,486,Spain,Female,,5,163630.73762058615,4,0,1,47786.95536384608,0
9774,67598806,Surname_9774,706,France,Male,,6,70671.21505878685,3,0,1,32568.777878967227,1
9775,73241495,Surname_9775,752,France,Female,,5,8214.698415526966,2,0,0,26671.217539778205,1
9776,23633982,Surname_9776,730,France,Female,,9,164258.1815541964,4,0,0,22375.865988541576,1
9777,45015694,Surname_9777,609,Spain,Female,,9,142953.6729573845,1,1,0,60586.68257164059,1
9778,64023135,Surname_9778,825,Germany,Male,,9,202567.45481052756,4,1,1,90877.12684175947,1
9779,54544422,Surname_9779,638,France,Female,,5,199130.36060121807,3,0,0,44649.16688309876,0
9780,81849472,Surname_9780,590,Spain,Male,,9,11948.936150527472,4,1,0,123046.12623434176,1
9781,26773254,Surname_9781,756,Germany,Male,,7,181364.40750918334,3,0,1,97786.81637447249,1
9782,69085926,Surname_9782,627,Spain,Male,,2,187890.45480627977,2,1,0,108186.19385100766,0
9783,75348936,Surname_9783,459,Germany,,,7,220760.9365084236,2,0,0,101262.74929408135,0
9784,69071821,Surname_9784,578,Germany,Male,,4,134648.78997684334,2,1,0,131508.70743345254,1
9785,85244352,Surname_9785,733,Germany,Female,,2,58166.39359366976,1,1,0,103313.08080276118,0
9786,30077662,Surname_9786,841,Germany,Male,,0,67308.00017451643,1,0,1,33924.24930962528,1
9787,25488573,Surname_9787,830,Spain,Male,,1,11090.234413270506,1,0,0,15212.294311327787,1
9788,34609507,Surname_9788,760,France,Female,,9,134748.07907683248,4,0,1,83056.69269458465,0
9789,32971098,Surname_9789,452,France,Female,,8,246345.56245801764,4,0,1,50764.41159558474,0
9790,14309729,Surname_9790,432,Germany,Female,,8,167886.91972090537,3,0,1,89513.06573971748,0
9791,58500955,Surname_9791,591,Spain,,,6,176933.3458136881,1,1,1,144136.27742456688,0
9792,47983898,Surname_9792,653,Germany,Male,,6,92533.10834082168,4,0,1,98380.02287991019,0
9793,55707555,Surname_9793,442,France,Male,,3,61553.35483426772,1,1,1,63202.48737725201,0
9794,65820095,Surname_9794,555,France,Male,,4,231285.48187821146,3,0,1,48863.88156408459,0
9795,36323409,Surname_9795,661,France,Female,,8,215251.99006225934,3,0,1,86093.488398799,1
9796,14240323,Surname_9796,660,Germany,Male,,1,14939.422473395387,2,0,1,118564.21464940584,0
9797,29033394,Surname_9797,375,Germany,Female,,3,171311.92677395494,1,1,1,69006.2214485151,1
9798,45944948,Surname_9798,487,France,Female,,3,132219.66260222014,3,1,1,145032.24793612532,0
9799,24376142,Surname_9799,419,France,Female,,2,59059.17344733241,1,1,0,124461.06744116177,1
9800,49611694,Surname_9800,462,France,,,3,25801.088512024755,4,1,1,143284.86773740163,0
9801,58777389,Surname_9801,481,Spain,Male,,6,149632.29900635674,3,0,0,69777.90974171668,1
9802,22818542,Surname_9802,715,Spain,Female,,4,117445.29247726848,2,0,1,79355.5001308684,1
9803,79499595,Surname_9803,845,Spain,Male,,6,193489.0477602605,2,1,1,119521.19299682319,1
9804,37904383,Surname_9804,446,France,Female,,8,74336.98801315088,3,1,1,16848.474213649057,1
9805,40421737,Surname_9805,496,France,Female,,6,169208.5518018642,1,1,0,22136.904783679674,1
9806,66111125,Surname_9806,620,Spain,Male,,7,81688.66892989154,3,1,0,130171.10431372157,0
9807,83201772,Surname_9807,595,Spain,Female,,7,79547.06736887731,3,1,1,62831.48850488288,0
9808,31312599,Surname_9808,492,Spain,Female,,3,179028.54132828946,3,0,0,41605.74870129734,1
9809,43759852,Surname_9809,707,France,Female,,6,9583.744736924999,1,1,0,56586.72549405257,0
9810,67809785,Surname_9810,717,France,Male,,0,235293.48367331774,1,0,0,73546.32680212968,0
9811,92637968,Surname_9811,371,Germany,Female,,0,149348.86962224863,2,1,0,23583.290512117943,0
9812,80095848,Surname_9812,710,Germany,Male,,5,25241.19918788756,3,1,0,58333.15680517337,1
9813,84385056,Surname_9813,404,Spain,Female,,0,47631.70932870159,2,0,0,96777.61894193872,1
9814,10712129,Surname_9814,596,Germany,Female,,0,20307.602635115745,3,1,0,15868.369406603926,0
9815,16283553,Surname_9815,505,France,Female,,3,20106.786480514504,1,1,0,132060.21358189348,0
9816,48104993,Surname_9816,370,Germany,Male,,8,85680.39943986436,4,0,0,90103.1800251864,0
9817,58805645,Surname_9817,557,France,Male,,3,25010.106434269765,3,1,0,85724.3649291628,1
9818,59067846,Surname_9818,372,Germany,Male,,5,12853.031606095688,3,0,1,27430.211650838683,0
9819,39163681,Surname_9819,441,Germany,Male,,7,204798.49251828235,4,1,0,70718.64685804042,0
9820,90194873,Surname_9820,389,France,Male,,4,9297.42917983367,1,1,0,136647.15158350574,1
9821,68516919,Surname_9821,520,Germany,Male,,0,91314.34357339302,3,1,1,93652.59447171133,0
9822,62266009,Surname_9822,665,Spain,Male,,0,156847.38362642415,4,1,0,14591.506512422458,0
9823,26607167,Surname_9823,844,France,Male,,1,237096.5834491929,3,1,1,98453.43434815381,0
9824,11583707,Surname_9824,436,France,Female,,7,97253.38723880741,1,0,1,111877.32737108208,1
9825,23357941,Surname_9825,580,France,Female,,1,92134.29710593607,3,0,0,139847.59194203792,1
9826,40749640,Surname_9826,627,Germany,Female,,7,233222.8649539737,2,1,1,96921.52180772653,0
9827,50029894,Surname_9827,363,Spain,Female,,7,129904.37951020373,2,1,1,132368.3023278275,1
9828,80288477,Surname_9828,799,Germany,,,9,132539.6937207659,1,1,0,82139.73550197968,1
9829,49101384,Surname_9829,498,Spain,Male,,0,76698.13266895314,1,1,0,126141.45271724158,1
9830,65715961,Surname_9830,438,Spain,Male,,2,56191.05714886688,3,1,0,120679.33540492873,1
9831,12225267,Surname_9831,524,France,,,2,68970.9137620878,3,0,0,81825.22023508207,0
9832,92633479,Surname_9832,792,France,Male,,0,90028.74636717387,3,1,1,75907.2629427722,1
9833,76056107,Surname_9833,400,Germany,Female,,0,42708.56628172029,1,0,0,12540.51357077914,1
9834,39768702,Surname_9834,679,Spain,Male,,1,67757.19342794656,4,1,1,110270.29027854095,0
9835,97532033,Surname_9835,491,France,Female,,5,181174.30213630796,3,1,1,135925.11613501984,1
9836,49290918,Surname_9836,748,Spain,Female,,1,201323.18530057246,2,0,1,131604.11566450985,1
9837,90196422,Surname_9837,757,Spain,Male,,8,109247.1904388168,4,1,0,25524.729589408496,0
9838,25154994,Surname_9838,582,France,Male,,0,240458.8387180762,1,0,1,54642.05980648267,0
9839,22126758,Surname_9839,666,Spain,Male,,8,170925.34755442382,1,0,0,10181.628007094554,0
9840,34582834,Surname_9840,663,Spain,Female,,3,154868.2737298357,1,1,0,132241.38306404545,0
9841,35570841,Surname_9841,583,France,Male,,9,49948.00088402387,4,0,1,119538.09852545425,0
9842,80926456,Surname_9842,404,Spain,Male,,2,90989.29895745552,4,1,1,101552.32392477784,0
9843,47368887,Surname_9843,602,Spain,Female,,5,56962.96514490421,4,1,0,37366.80067285326,1
9844,48701887,Surname_9844,544,France,Male,,8,248475.70319240465,1,1,1,85161.28015975784,0
9845,72952423,Surname_9845,774,Spain,Female,,5,65414.04464007014,3,0,0,40681.575502020154,1
9846,52513782,Surname_9846,800,Germany,Female,,0,20179.82635859511,1,0,0,95645.15296304894,0
9847,76192265,Surname_9847,820,France,Male,,8,131474.01489519625,1,1,1,71973.62088230945,0
9848,62628139,Surname_9848,529,Spain,Female,,3,134384.33223923063,1,1,1,71570.42161939447,0
9849,71883637,Surname_9849,522,Germany,Male,,5,149090.88470112972,2,0,0,46971.11946273088,1
9850,25650068,Surname_9850,522,France,Male,,3,108807.74947426564,2,0,0,80148.65058197209,0
9851,11534397,Surname_9851,748,Germany,Male,,4,202517.34272601717,1,1,1,13784.432736713148,0
9852,57716154,Surname_9852,778,France,Male,,1,237979.051036342,2,0,1,149466.30660921385,0
9853,53483666,Surname_9853,567,Germany,Male,,7,232825.26725987205,3,1,1,90297.8587302166,0
9854,67833819,Surname_9854,835,France,Female,,5,164992.7612007904,4,1,1,101789.45748060035,1
9855,53989810,Surname_9855,604,France,Male,,8,166877.05254523936,2,1,1,116776.27296158925,1
9856,26262793,Surname_9856,453,France,Female,,1,159934.22392445747,3,0,0,123254.5524149319,0
9857,64950477,Surname_9857,429,France,Male,,7,161092.66774062972,4,1,1,44567.865167726784,1
9858,54663041,Surname_9858,518,France,Male,,4,149191.28181037886,4,0,0,44246.542480812335,1
9859,20560869,Surname_9859,755,France,Female,,3,2866.951046375993,3,0,1,109812.31195867724,1
9860,33459651,Surname_9860,617,Spain,Male,,8,38344.3002407062,2,1,1,80275.0251187741,0
9861,97999144,Surname_9861,358,Spain,Female,,6,144988.43148064625,1,1,1,140278.75033570867,0
9862,10589902,Surname_9862,835,Germany,Male,,0,136760.23149625905,4,0,0,120910.05705376816,0
9863,67543099,Surname_9863,489,France,Female,,1,78592.45711855778,4,1,1,77991.44521879588,0
9864,45459446,Surname_9864,588,Germany,Male,,0,201122.6503325861,1,1,1,31567.901973091957,0
9865,98198820,Surname_9865,780,Germany,Male,,9,180152.88868755873,1,0,0,39672.85555521813,1
9866,87509679,Surname_9866,771,France,,,0,94677.97217984725,1,1,1,20136.654929633045,1
9867,75958066,Surname_9867,612,Germany,Male,,2,48125.89750248447,4,1,0,97755.4719025087,0
9868,37422163,Surname_9868,380,Germany,Male,,4,40038.34398440012,3,0,1,74616.39812872701,1
9869,11598614,Surname_9869,713,France,Male,,2,97723.18762397069,2,0,1,23339.886876782868,0
9870,73206461,Surname_9870,744,Spain,Male,,0,40422.7394732429,4,1,0,121110.89708841186,1
9871,47724413,Surname_9871,514,France,Male,,6,110482.31285484816,4,0,0,39272.06015393335,1
9872,84957154,Surname_9872,766,Spain,Male,,4,107316.09130187919,3,0,0,49430.005919457304,0
9873,77335288,Surname_9873,533,France,Male,,0,76276.63468155777,4,1,0,104501.86904995178,0
9874,15575971,Surname_9874,409,Spain,Male,,3,87582.73490623839,3,0,1,11422.818719104456,0
9875,35492517,Surname_9875,691,Spain,Female,,2,168761.64328336148,1,0,1,135671.30932976934,0
9876,13506163,Surname_9876,704,France,Female,,0,212582.40126913527,3,0,0,91529.04999351208,0
9877,65357978,Surname_9877,828,France,Female,,0,137430.01424870794,3,1,1,68609.32567404897,1
9878,68116231,Surname_9878,381,Spain,Female,,8,237115.60293044624,1,0,0,66034.4804712818,0
9879,71603114,Surname_9879,557,France,Male,,5,38587.82125079793,2,1,1,127912.200616888,0
9880,94759173,Surname_9880,391,Spain,Male,,1,209038.73318988728,1,0,0,110577.77897898648,0
9881,10018268,Surname_9881,433,Spain,Male,,4,150779.79152811144,4,1,1,47670.19084974043,0
9882,47105330,Surname_9882,657,Germany,Male,,5,49859.663403815866,2,1,1,99517.5658052542,0
9883,25470085,Surname_9883,500,France,Male,,9,123307.44411368288,3,0,0,89918.07347595794,0
9884,38675020,Surname_9884,556,Germany,Male,,2,181714.00819631465,4,1,0,58332.375430596374,0
9885,95342316,Surname_9885,808,France,Female,,0,208514.49614875816,4,1,1,118545.0949585318,0
9886,41792962,Surname_9886,756,France,Male,,3,155694.3193671307,4,1,1,83431.74837296255,1
9887,92092025,Surname_9887,400,Spain,,,4,85522.23362729813,4,0,0,137164.39398091755,1
9888,17649379,Surname_9888,818,Spain,Male,,8,27856.71236086609,1,1,0,109281.01093371992,0
9889,10304026,Surname_9889,809,Spain,Female,,9,211363.61267420434,3,0,1,138823.9881449758,1
9890,80197685,Surname_9890,520,Germany,Female,,8,203455.71604217266,4,1,1,143906.10581097126,0
9891,65538798,Surname_9891,741,France,Male,,1,83564.0860819758,3,1,1,62543.43024878858,1
9892,47778039,Surname_9892,542,Spain,Female,,7,43980.4838778726,4,0,1,71965.09360536706,0
9893,24790850,Surname_9893,685,Germany,Male,,2,177986.7563584907,3,1,1,125194.96672378619,0
9894,18655811,Surname_9894,417,Germany,Male,,6,151116.87413593562,1,0,0,145352.5087934188,1
9895,67957501,Surname_9895,705,France,Female,,3,8708.991355534463,1,0,1,85753.79700380069,1
9896,51843262,Surname_9896,683,France,,,1,120673.41672533342,4,0,0,12957.56469052953,0
9897,13389998,Surname_9897,786,Germany,Male,,4,213336.9201057194,2,1,1,80988.7338253323,1
9898,49671210,Surname_9898,488,France,Male,,6,171438.12304221743,2,1,0,20679.144179765506,1
9899,67483253,Surname_9899,503,Germany,Male,,1,63893.36963348888,1,1,0,80701.65896152472,1
9900,74132770,Surname_9900,483,Spain,Male,,6,233443.7949175498,3,1,1,148967.6815311061,0
9901,13804417,Surname_9901,618,France,,,5,158058.6201628725,4,1,0,61532.257293576215,0
9902,50854716,Surname_9902,382,Germany,Female,,9,170001.92781952873,4,0,0,83474.21783058775,0
9903,46639569,Surname_9903,746,France,,,9,232349.05667777176,4,0,0,86068.32098442063,1
9904,43055972,Surname_9904,399,Spain,Male,,8,13694.085347656537,2,1,0,55032.50250437858,0
9905,76679733,Surname_9905,838,France,,,0,191722.62099351955,2,1,1,74949.55041400898,1
9906,62236234,Surname_9906,621,Germany,Male,,1,204073.13811568206,2,0,1,147672.3034792387,0
9907,67611355,Surname_9907,695,France,Male,,6,247001.52184536477,1,1,0,55254.92941428135,0
9908,22170623,Surname_9908,690,France,Male,,1,41754.02838344877,2,1,0,124555.91053627829,1
9909,94719560,Surname_9909,492,France,Male,,8,71653.62077634913,3,0,0,58235.680515237706,0
9910,56994827,Surname_9910,621,France,Male,,4,64506.990974817905,3,1,1,138466.0936857381,1
9911,78179543,Surname_9911,563,France,Female,,5,27646.756056807666,2,0,1,17078.660732262102,1
9912,42114452,Surname_9912,772,Spain,Female,,3,106727.81222518068,4,0,1,77910.15058022128,1
9913,91419263,Surname_9913,835,Spain,Male,,8,92146.96107968346,2,0,0,115158.45468943244,0
9914,62358883,Surname_9914,518,Germany,Male,,2,180370.7958123701,3,0,0,50937.81306721404,0
9915,25940945,Surname_9915,633,France,Female,,4,29085.433125112693,4,1,0,91657.53275855751,1
9916,83620234,Surname_9916,749,Spain,Male,,5,32530.56746267635,4,1,0,85084.40380748178,0
9917,96413566,Surname_9917,636,Spain,Male,,8,119077.82839752069,2,1,1,34635.78625443487,1
9918,61834863,Surname_9918,440,France,Male,,2,173150.4483274255,1,0,1,87843.05949065641,0
9919,24408547,Surname_9919,493,France,Male,,3,141629.4709586438,1,0,0,92631.8107961223,0
9920,45251815,Surname_9920,689,France,,,2,243682.4812541802,3,0,1,45408.79760128267,0
9921,18237695,Surname_9921,606,Spain,Male,,8,89204.79493312552,2,1,1,110882.20308858645,0
9922,91944022,Surname_9922,361,France,Female,,2,141456.09940630282,1,0,1,18339.92897543744,1
9923,62830389,Surname_9923,709,Germany,Female,,5,54316.25004852469,4,1,0,100948.34835300654,0
9924,36223699,Surname_9924,596,France,Female,,4,92103.9660669615,2,1,0,141860.81892713025,1
9925,24742594,Surname_9925,405,Spain,Male,,8,76770.32052099761,2,0,1,110895.73454261011,0
9926,12510214,Surname_9926,735,Germany,Male,,8,24747.279620800673,1,1,1,30884.84644130524,1
9927,60627678,Surname_9927,694,France,Female,,9,88512.59346658396,2,1,1,122741.57478331459,0
9928,40280336,Surname_9928,458,Spain,Male,,4,109741.44380341221,1,1,0,46096.81239021978,1
9929,58515985,Surname_9929,802,Spain,Female,,3,190308.32566620578,2,0,1,148489.392409392,0
9930,30287399,Surname_9930,599,Spain,,,3,179924.80981800685,4,0,0,80929.3819778148,1
9931,51261119,Surname_9931,585,France,Male,,1,99976.17380060001,3,1,0,122414.13550366675,1
9932,73271749,Surname_9932,800,Germany,Male,,9,11181.508087509701,4,1,1,112959.06966943108,1
9933,82571260,Surname_9933,528,Spain,Female,,8,124243.59665102213,2,0,1,92790.71093218989,0
9934,26854514,Surname_9934,651,Spain,Female,,9,122624.99509405467,3,0,0,135549.29989350087,1
9935,94261098,Surname_9935,835,Spain,Female,,9,208167.23700963214,3,1,0,91962.65544782115,0
